level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,page
5,1,3,1,38,4,962,2018,93,36,87.728119,160.00,18
5,1,3,1,38,5,1651,2018,93,36,65.684937,169.90,18
5,1,3,1,39,1,302,2065,128,39,73.271393,01/23/26,18
5,1,3,1,39,2,450,2065,146,36,37.534874,483352-01,18
5,1,3,1,39,3,797,2066,29,34,96.420158,IN,18
5,1,3,1,39,4,961,2065,94,36,68.872833,160.00,18
5,1,3,1,39,5,1420,2065,94,36,72.094711,160.00,18
5,1,3,1,40,1,302,2111,128,40,49.408092,01/19/26,18
5,1,3,1,40,2,449,2111,147,36,43.320812,483353-61,18
5,1,3,1,40,3,797,2112,29,35,96.678802,IN,18
5,1,3,1,40,4,961,2111,94,37,90.487885,160.00,18
5,1,3,1,40,5,1651,2111,93,37,79.953796,160.00,18
5,1,3,1,41,1,302,2158,128,39,74.064125,01/13/26,18
5,1,3,1,41,2,449,2158,147,36,80.818832,483355-01,18
5,1,3,1,41,3,797,2159,29,35,96.77932,IN,18
5,1,3,1,41,4,961,2158,94,36,71.082718,160.00,18
5,1,3,1,41,5,1651,2158,93,36,89.448563,160.00,18
5,1,3,1,42,1,302,2204,128,40,34.077164,01/13/26,18
5,1,3,1,42,2,450,2204,146,36,85.232773,483363-01,18
5,1,3,1,42,3,797,2205,29,35,95.973343,IN,18
5,1,3,1,42,4,961,2204,93,37,90.364426,160.00,18
5,1,3,1,42,5,1651,2205,93,36,63.597263,160.90,18
5,1,3,1,43,1,302,2250,128,40,60.342449,01/13/26,18
5,1,3,1,43,2,450,2251,146,35,88.203156,483364-01,18
5,1,3,1,43,3,797,2252,29,34,96.22377,IN,18
5,1,3,1,43,4,961,2251,93,36,81.183487,160.00,18
5,1,3,1,43,5,1651,2251,93,36,91.362434,160.00,18
5,1,3,1,44,1,302,2297,128,40,14.528732,01/13/26,18
5,1,3,1,44,2,450,2297,146,36,85.4505,483365-01,18
5,1,3,1,44,3,797,2298,29,35,96.509377,IN,18
5,1,3,1,44,4,961,2297,93,36,93.313492,160.00,18
5,1,3,1,44,5,1651,2297,93,36,63.657307,160.00,18
5,1,3,1,45,1,302,2344,128,40,12.209778,01/13/26,18
5,1,3,1,45,2,449,2344,147,37,86.764633,483366-01,18
5,1,3,1,45,3,797,2345,29,35,96.65284,IN,18
5,1,3,1,45,4,961,2344,93,37,90.294083,160.00,18
5,1,3,1,45,5,1463,2381,2,4,37.404556,.,18
5,1,3,1,45,6,1651,2344,93,37,91.222908,160.00,18
5,1,3,1,46,1,302,2390,128,41,48.784607,91/16/26,18
5,1,3,1,46,2,449,2390,147,37,90.30336,483367-01,18
5,1,3,1,46,3,797,2391,29,36,96.783791,IN,18
5,1,3,1,46,4,961,2390,93,37,92.330948,160.00,18
5,1,3,1,46,5,1651,2391,93,36,92.55838,160.00,18
5,1,3,1,47,1,302,2437,128,39,5.78923,01/13/26,18
5,1,3,1,47,2,449,2437,147,37,89.212196,483371-01,18
5,1,3,1,47,3,797,2438,29,35,96.752335,IN,18
5,1,3,1,47,4,961,2437,93,37,90.732574,160.00,18
5,1,3,1,47,5,1651,2437,93,37,87.701126,160.00,18
5,1,3,1,48,1,302,2482,128,40,39.979301,01/13/26,18
5,1,3,1,48,2,449,2482,146,37,86.902779,483372-01,18
5,1,3,1,48,3,797,2483,29,35,96.856972,IN,18
5,1,3,1,48,4,961,2482,93,37,84.322166,160.00,18
5,1,3,1,48,5,1651,2482,93,37,87.441803,160.00,18
5,1,3,1,49,1,302,2529,127,40,76.260666,01/13/26,18
5,1,3,1,49,2,449,2529,146,37,87.824059,483373-01,18
5,1,3,1,49,3,797,2530,28,35,95.755859,IN,18
5,1,3,1,49,4,961,2529,93,37,92.329788,160.00,18
5,1,3,1,49,5,1651,2529,93,37,92.221756,160.00,18
5,1,3,1,50,1,302,2576,127,39,55.692116,01/21/26,18
5,1,3,1,50,2,449,2576,146,36,88.824936,483378-01,18
5,1,3,1,50,3,797,2576,29,36,96.898598,IN,18
5,1,3,1,50,4,960,2575,94,37,94.80439,250.00,18
5,1,3,1,50,5,1418,2575,95,37,61.109837,250.00,18
5,1,3,1,51,1,302,2623,127,39,56.637283,01/21/26,18
5,1,3,1,51,2,449,2623,146,36,76.690704,483379-01,18
5,1,3,1,51,3,797,2624,28,34,96.456367,IN,18
5,1,3,1,51,4,959,2623,95,36,64.377785,"250,00",18
5,1,3,1,51,5,1418,2623,95,36,90.490852,250.00,18
5,1,3,1,52,1,302,2669,127,40,71.159668,01/21/26,18
5,1,3,1,52,2,449,2669,146,36,87.060913,483380-01,18
5,1,3,1,52,3,797,2670,28,35,96.884064,IN,18
5,1,3,1,52,4,959,2669,95,36,84.679871,250.00,18
5,1,3,1,52,5,1418,2669,95,36,57.03511,250.00,18
5,1,3,1,53,1,302,2716,127,39,35.116287,01/13/26,18
5,1,3,1,53,2,449,2716,146,36,59.191265,483395-01,18
5,1,3,1,53,3,796,2717,29,34,96.716927,IN,18
5,1,3,1,53,4,961,2716,93,36,82.834137,160.90,18
5,1,3,1,53,5,1651,2716,93,36,70.896881,166.00,18
5,1,3,1,54,1,301,2762,128,39,55.230366,91/13/26,18
5,1,3,1,54,2,449,2762,146,36,58.384178,483396-61,18
5,1,3,1,54,3,796,2763,29,34,96.908409,IN,18
5,1,3,1,54,4,961,2762,93,36,72.551468,"160,80",18
5,1,3,1,54,5,1650,2762,94,36,89.897217,160.00,18
5,1,4,1,1,1,301,2808,128,40,49.851395,01/16/26,18
5,1,4,1,1,2,449,2808,146,36,78.473602,483397-01,18
5,1,4,1,1,3,796,2809,29,35,96.832558,IN,18
5,1,4,1,1,4,961,2808,93,36,93.907257,160.00,18
5,1,4,1,1,5,1650,2808,94,36,78.94487,160.00,18
5,1,1,1,1,1,116,155,74,35,89.401543,PROG:,19
5,1,1,1,1,2,214,155,127,35,78.227142,AR-ARAGE,19
5,1,1,1,2,1,116,201,75,36,92.20192,USER:,19
5,1,1,1,2,2,215,201,111,36,92.419121,SFUGATE,19
5,1,2,1,1,1,102,433,130,36,96.874268,CUSTOMER,19
5,1,3,1,1,1,331,434,62,35,92.561005,DATE,19
5,1,3,1,1,2,445,434,112,35,84.799126,INVOICE,19
5,1,3,1,1,3,574,435,16,34,92.506866,#,19
5,1,4,1,1,1,997,152,78,36,95.460609,CARGO,19
5,1,4,1,1,2,1095,152,136,42,95.848923,"SERVICES,",19
5,1,4,1,1,3,1256,152,56,36,95.719193,INC.,19
5,1,4,1,2,1,718,200,113,36,95.923332,AGED,19
5,1,4,1,2,2,882,199,242,36,93.186859,ACCOUNTS,19
5,1,4,1,2,3,1162,219,7,4,91.439354,-,19
5,1,4,1,2,4,1208,199,142,35,95.910751,SHORT,19
5,1,4,1,3,1,982,246,62,35,96.607719,BASE,19
5,1,4,1,3,2,1063,247,45,34,96.607719,REF,19
5,1,4,1,3,3,1128,246,61,35,96.832275,DATE,19
5,1,4,1,3,4,1208,245,125,40,88.135956,02/19/26,19
5,1,4,1,4,1,983,293,62,35,96.782074,SORT,19
5,1,4,1,4,2,1064,293,30,35,96.782074,BY,19
5,1,4,1,4,3,1112,293,126,34,96.298157,CUSTOMER,19
5,1,4,1,4,4,1256,292,62,35,96.281067,NAME,19
5,1,5,1,1,1,1114,432,109,35,96.788841,CURRENT,19
5,1,6,1,1,1,1402,198,176,36,96.213371,FORMAT,19
5,1,7,1,1,1,1354,385,63,35,96.172134,OVER,19
5,1,7,1,2,1,1373,431,27,35,91.391861,15,19
5,1,8,1,1,1,1582,384,48,35,92.81955,OVE,19
5,1,8,1,2,1,1600,430,30,35,95.080521,30,19
5,1,9,1,1,1,1633,384,15,35,92.870872,R,19
5,1,10,1,1,1,1813,382,64,36,80.344017,OVER,19
5,1,10,1,2,1,1830,429,30,35,91.501457,45,19
5,1,11,1,1,1,1973,148,62,36,96.253639,PAGE,19
5,1,11,1,1,2,2054,148,40,35,88.655174,NO.,19
5,1,11,1,1,3,2119,148,28,35,93.744064,18,19
5,1,11,1,2,1,1973,195,73,35,96.178131,DATE:,19
5,1,11,1,2,2,2070,193,126,41,90.484291,02/19/26,19
5,1,11,1,3,1,1972,242,75,35,83.024849,TIME:,19
5,1,11,1,3,2,2072,241,125,36,89.479935,14:37:11,19
5,1,12,1,1,1,2040,381,63,35,85.704071,OVER,19
5,1,12,1,2,1,2057,427,29,35,90.220482,90,19
5,1,13,1,1,1,299,527,127,39,39.291363,01/16/26,19
5,1,13,1,1,2,446,527,144,35,89.806274,483398-01,19
5,1,13,1,2,1,300,574,127,39,72.209396,91/13/26,19
5,1,13,1,2,2,446,573,144,36,90.657951,483399-01,19
5,1,13,1,3,1,300,620,127,40,28.816345,01/16/26,19
5,1,13,1,3,2,447,620,144,36,86.530121,483419-01,19
5,1,13,1,4,1,300,667,127,39,65.423355,01/16/26,19
5,1,13,1,4,2,447,667,144,35,90.498039,483432-01,19
5,1,13,1,5,1,301,713,127,41,88.9151,01/16/26,19
5,1,13,1,5,2,447,713,144,37,88.9151,483434-01,19
5,1,13,1,6,1,302,760,126,40,81.768631,91/19/26,19
5,1,13,1,6,2,447,760,145,37,89.548508,483446-01,19
5,1,13,1,7,1,302,807,126,39,75.468002,91/16/26,19
5,1,13,1,7,2,448,807,144,35,85.131035,483447-01,19
5,1,13,1,8,1,302,853,127,40,54.366898,91/19/26,19
5,1,13,1,8,2,448,852,145,37,91.382851,483448-01,19
5,1,13,1,9,1,303,900,126,40,55.650986,91/21/26,19
5,1,13,1,9,2,449,899,144,36,86.113396,483456-01,19
5,1,13,1,10,1,303,947,126,39,78.345764,91/19/26,19
5,1,13,1,10,2,449,946,144,36,90.68309,483457-01,19
5,1,13,1,11,1,303,993,127,40,50.781136,91/21/26,19
5,1,13,1,11,2,450,993,143,35,90.912689,483472-01,19
5,1,13,1,12,1,303,1040,127,40,0.0,01/21/26,19
5,1,13,1,12,2,450,1040,143,35,89.933472,483473-01,19
5,1,13,1,13,1,304,1087,126,39,72.910507,91/21/26,19
5,1,13,1,13,2,450,1086,144,36,90.116302,483474-01,19
5,1,13,1,14,1,304,1133,127,40,41.375347,01/21/26,19
5,1,13,1,14,2,450,1133,144,35,91.024582,483501-01,19
5,1,13,1,15,1,304,1179,127,40,58.688469,01/23/26,19
5,1,13,1,15,2,450,1179,144,36,85.773438,483502-01,19
5,1,13,1,16,1,305,1226,126,40,85.783012,91/23/26,19
5,1,13,1,16,2,451,1226,144,35,89.918861,483509-01,19
5,1,13,1,17,1,322,1273,110,39,91.353714,1/23/26,19
5,1,13,1,17,2,451,1272,144,36,79.782028,483521-01,19
5,1,13,1,18,1,305,1319,127,40,57.016098,01/23/26,19
5,1,13,1,18,2,451,1319,144,36,90.752403,483531-01,19
5,1,13,1,19,1,305,1366,127,39,66.722282,01/23/26,19
5,1,13,1,19,2,452,1365,143,36,89.252754,483545-01,19
5,1,13,1,20,1,322,1412,110,39,92.346687,1/28/26,19
5,1,13,1,20,2,452,1412,144,35,85.528061,483546-01,19
5,1,13,1,21,1,323,1458,110,39,91.752052,1/28/26,19
5,1,13,1,21,2,452,1457,144,36,87.659081,483558-01,19
5,1,13,1,22,1,306,1504,127,40,82.100525,01/28/26,19
5,1,13,1,22,2,452,1504,144,36,90.664017,483559-01,19
5,1,13,1,23,1,306,1551,127,39,30.943977,01/28/26,19
5,1,13,1,23,2,453,1551,144,35,91.037437,483569-01,19
5,1,13,1,24,1,306,1598,127,39,79.37085,01/28/26,19
5,1,13,1,24,2,453,1597,144,36,90.61937,483608-01,19
5,1,13,1,25,1,323,1644,110,39,89.866806,1/28/26,19
5,1,13,1,25,2,453,1644,144,35,21.110947,483609-81,19
5,1,13,1,26,1,307,1690,126,40,61.07386,92/03/26,19
5,1,13,1,26,2,453,1690,145,35,91.279419,483610-01,19
5,1,13,1,27,1,307,1737,127,39,62.24765,92/04/26,19
5,1,13,1,27,2,453,1736,145,36,90.178589,483610-01,19
5,1,13,1,28,1,307,1783,127,40,86.923744,02/03/26,19
5,1,13,1,28,2,453,1783,145,35,90.957626,483643-01,19
5,1,13,1,29,1,307,1830,127,39,66.592583,02/03/26,19
5,1,13,1,29,2,454,1829,144,36,91.793739,483644-01,19
5,1,13,1,30,1,307,1876,127,39,82.098358,02/03/26,19
5,1,13,1,30,2,454,1876,144,35,90.25959,483668-01,19
5,1,13,1,31,1,308,1923,126,39,92.26815,02/03/26,19
5,1,13,1,31,2,454,1922,144,36,91.368042,483669-01,19
5,1,13,1,32,1,308,1969,127,39,60.735912,92/03/26,19
5,1,13,1,32,2,454,1968,144,36,90.757256,483670-01,19
5,1,13,1,33,1,308,2015,127,40,76.55101,02/04/26,19
5,1,13,1,33,2,454,2015,145,36,85.602875,483673-01,19
5,1,13,1,34,1,308,2062,127,39,91.584694,02/03/26,19
5,1,13,1,34,2,455,2062,143,35,91.035568,483674-01,19
5,1,13,1,35,1,308,2108,127,40,91.356522,02/04/26,19
5,1,13,1,35,2,455,2108,144,36,90.538551,483676-01,19
5,1,13,1,36,1,308,2156,127,39,92.299194,02/04/26,19
5,1,13,1,36,2,455,2155,144,35,91.998886,483694-01,19
5,1,13,1,37,1,309,2202,127,39,90.234016,02/04/26,19
5,1,13,1,37,2,456,2202,143,35,90.17849,483714-01,19
5,1,13,1,38,1,309,2248,127,39,91.329674,02/04/26,19
5,1,13,1,38,2,456,2247,143,36,91.377594,483739-01,19
5,1,13,1,39,1,309,2295,127,39,56.573303,02/04/26,19
5,1,13,1,39,2,456,2294,144,36,90.622391,483740-01,19
5,1,13,1,40,1,310,2342,126,40,63.27243,92/06/26,19
5,1,13,1,40,2,456,2341,144,36,89.206497,483770-01,19
5,1,13,1,41,1,310,2388,126,40,73.243172,92/06/26,19
5,1,13,1,41,2,456,2387,144,37,90.145935,483784-01,19
5,1,13,1,42,1,310,2435,126,39,71.054436,92/06/26,19
5,1,13,1,42,2,456,2435,144,35,91.141907,483785-01,19
5,1,13,1,43,1,310,2480,126,40,78.786057,92/11/26,19
5,1,13,1,43,2,456,2479,144,36,82.276443,483791-01,19
5,1,13,1,44,1,310,2527,127,40,77.204033,92/11/26,19
5,1,13,1,44,2,456,2526,144,36,90.964035,483829-01,19
5,1,13,1,45,1,310,2573,127,40,67.641769,92/11/26,19
5,1,13,1,45,2,456,2572,144,37,91.194191,483841-01,19
5,1,13,1,46,1,310,2620,127,40,91.037933,02/11/26,19
5,1,13,1,46,2,457,2620,143,35,90.654602,483842-01,19
5,1,13,1,47,1,310,2667,127,39,74.430016,02/11/26,19
5,1,13,1,47,2,457,2666,144,36,81.306343,483858-01,19
5,1,13,1,48,1,310,2714,127,39,69.115112,02/11/26,19
5,1,13,1,48,2,457,2713,143,35,90.824486,483878-01,19
5,1,13,1,49,1,310,2759,127,40,49.854675,92/12/26,19
5,1,13,1,49,2,457,2758,143,36,87.1996,483879-01,19
5,1,13,1,50,1,310,2806,127,39,79.726295,02/12/26,19
5,1,13,1,50,2,457,2805,144,35,82.136093,483880-01,19
5,1,14,1,1,1,301,1273,32,39,39.006886,bord,19
5,1,15,1,1,1,301,1412,33,86,0.0,nordibimar’,19
5,1,17,1,1,1,306,1645,30,34,54.418068,S,19
5,1,23,1,1,1,785,433,32,35,88.867783,TY,19
5,1,23,1,1,2,884,432,98,35,33.95546,AMOUNT,19
5,1,23,2,1,1,788,526,29,35,96.734718,IN,19
5,1,23,2,1,2,953,525,93,36,76.512787,160.00,19
5,1,23,2,2,1,789,573,29,34,96.758789,IN,19
5,1,23,2,2,2,954,572,93,35,69.629745,"160,00",19
5,1,23,2,3,1,789,620,29,34,96.609268,IN,19
5,1,23,2,3,2,954,618,93,36,85.815811,160.00,19
5,1,23,2,4,1,790,666,29,35,96.541145,IN,19
5,1,23,2,4,2,954,664,94,37,76.093201,"160,00",19
5,1,23,2,5,1,790,713,29,35,96.589973,IN,19
5,1,23,2,5,2,955,712,93,36,79.046104,"160,00",19
5,1,23,2,6,1,790,760,29,35,95.909332,IN,19
5,1,23,2,6,2,955,758,94,37,81.238693,160.00,19
5,1,23,2,7,1,791,806,29,35,96.920128,IN,19
5,1,23,2,7,2,956,805,92,35,78.23838,160.00,19
5,1,23,2,8,1,791,852,29,35,96.482178,IN,19
5,1,23,2,8,2,956,851,93,36,69.960434,160.00,19
5,1,23,2,9,1,791,899,29,35,96.671677,IN,19
5,1,23,2,9,2,956,898,94,36,71.75325,"160,90",19
5,1,23,2,10,1,792,946,29,34,96.877411,IN,19
5,1,23,2,10,2,957,945,93,35,91.500946,160.00,19
5,1,23,2,11,1,792,993,29,34,95.663208,IN,19
5,1,23,2,11,2,957,992,93,35,86.397316,160.00,19
5,1,23,2,12,1,793,1039,29,35,96.951675,IN,19
5,1,23,2,12,2,958,1038,93,36,92.126595,"160,00",19
5,1,23,2,13,1,793,1086,29,34,96.690216,IN,19
5,1,23,2,13,2,958,1085,93,35,78.738419,160.00,19
5,1,23,2,14,1,793,1133,29,34,96.348984,IN,19
5,1,23,2,14,2,958,1132,94,35,88.158195,"160,00",19
5,1,23,2,15,1,793,1178,30,36,96.748444,IN,19
5,1,23,2,15,2,959,1177,93,36,74.32811,"160,00",19
5,1,23,2,16,1,794,1225,29,35,96.704369,IN,19
5,1,23,2,16,2,959,1224,93,36,79.921059,160.00,19
5,1,23,2,17,1,794,1272,30,34,96.596474,IN,19
5,1,23,2,17,2,959,1271,93,35,82.578041,160.00,19
5,1,23,2,18,1,795,1318,29,35,96.799667,IN,19
5,1,23,2,18,2,960,1317,93,36,81.305893,160.00,19
5,1,23,2,19,1,795,1365,29,35,96.617851,IN,19
5,1,23,2,19,2,960,1364,93,35,71.583054,160.90,19
5,1,23,2,20,1,795,1412,29,34,96.489586,IN,19
5,1,23,2,20,2,960,1410,93,36,90.636627,160.00,19
5,1,23,2,21,1,795,1457,30,35,96.242126,IN,19
5,1,23,2,21,2,960,1456,94,36,78.11718,160.00,19
5,1,23,2,22,1,795,1504,30,35,96.901237,IN,19
5,1,23,2,22,2,961,1503,93,36,93.910599,160.00,19
5,1,23,2,23,1,796,1551,29,34,96.839775,IN,19
5,1,23,2,23,2,961,1549,93,36,65.187782,"160,00",19
5,1,23,2,24,1,796,1597,29,34,95.508148,IN,19
5,1,23,2,24,2,961,1596,93,35,74.403702,160.06,19
5,1,23,2,25,1,796,1643,29,35,94.435112,IN,19
5,1,23,2,25,2,961,1642,93,35,91.661499,160.00,19
5,1,23,2,26,1,796,1690,30,34,95.138931,IN,19
5,1,23,2,26,2,961,1688,94,36,61.009365,160.00,19
5,1,23,2,27,1,797,1736,29,34,96.757927,IN,19
5,1,23,2,27,2,927,1734,128,43,72.282265,"2,950.98",19
5,1,23,2,28,1,797,1782,29,35,96.871269,IN,19
5,1,23,2,28,2,962,1781,93,36,78.959908,160.00,19
5,1,23,2,29,1,797,1829,29,34,96.848007,IN,19
5,1,23,2,29,2,962,1827,93,36,88.306595,160.00,19
5,1,23,2,30,1,797,1876,30,34,96.94664,IN,19
5,1,23,2,30,2,962,1874,94,36,75.942139,160.00,19
5,1,23,2,31,1,798,1922,29,34,96.780106,IN,19
5,1,23,2,31,2,963,1920,93,36,71.117203,160.00,19
5,1,23,2,32,1,798,1968,29,35,96.813782,IN,19
5,1,23,2,32,2,963,1966,93,36,85.494934,"160,00",19
5,1,23,2,33,1,798,2014,29,35,96.830902,IN,19
5,1,23,2,33,2,963,2013,93,36,60.605228,"160,00",19
5,1,23,2,34,1,798,2061,29,35,96.841034,IN,19
5,1,23,2,34,2,963,2060,93,35,86.999069,160.00,19
5,1,23,2,35,1,798,2108,29,34,95.957657,IN,19
5,1,23,2,35,2,963,2106,93,36,91.91246,160.00,19
5,1,23,2,36,1,799,2154,28,35,96.880638,IN,19
5,1,23,2,36,2,964,2153,92,35,91.900803,160.00,19
5,1,23,2,37,1,798,2201,29,34,96.591774,IN,19
5,1,23,2,37,2,931,2199,126,43,27.10994,"1,035,",19
5,1,23,2,37,3,1025,2195,33,56,27.10994,80,19
5,1,23,2,38,1,799,2247,29,35,96.639816,IN,19
5,1,23,2,38,2,964,2246,93,35,79.887672,"160,00",19
5,1,23,2,39,1,799,2294,29,34,96.512932,IN,19
5,1,23,2,39,2,964,2292,93,36,27.44696,"160,60",19
5,1,23,2,40,1,799,2341,29,35,96.784554,IN,19
5,1,23,2,40,2,964,2339,93,36,79.853882,"160,00",19
5,1,23,2,41,1,799,2387,29,35,96.576523,IN,19
5,1,23,2,41,2,964,2385,93,37,68.37587,160.00,19
5,1,23,2,42,1,799,2434,29,35,96.77597,IN,19
5,1,23,2,42,2,964,2432,93,36,90.211929,160.00,19
5,1,23,2,43,1,799,2479,30,35,68.84906,IN,19
5,1,23,2,43,2,915,2479,40,41,49.447739,"10,",19
5,1,23,2,43,3,963,2477,94,37,64.445984,462.50,19
5,1,23,2,44,1,800,2525,28,36,96.444725,IN,19
5,1,23,2,44,2,964,2524,93,36,42.451584,160.0,19
5,1,23,2,45,1,800,2572,29,35,96.83725,IN,19
5,1,23,2,45,2,965,2571,93,36,80.252693,160.00,19
5,1,23,2,46,1,800,2619,28,35,96.757286,IN,19
5,1,23,2,46,2,965,2618,93,36,71.91597,160.90,19
5,1,23,2,47,1,800,2666,29,34,96.849876,IN,19
5,1,23,2,47,2,965,2664,93,36,84.366943,"160,00",19
5,1,23,2,48,1,800,2712,29,34,96.540291,IN,19
5,1,23,2,48,2,965,2711,93,35,67.329788,"160,00",19
5,1,23,2,49,1,800,2758,29,35,96.796967,IN,19
5,1,23,2,49,2,965,2757,93,35,73.328606,160.00,19
5,1,23,2,50,1,800,2804,29,35,96.476295,IN,19
5,1,24,1,1,1,965,2803,93,36,65.149048,160.60,19
5,1,25,1,1,1,1190,2338,92,36,76.198311,160.00,19
5,1,25,1,2,1,1190,2384,92,37,74.354973,160.00,19
5,1,25,1,3,1,1190,2431,92,36,64.726746,"160,00",19
5,1,25,1,4,1,1142,2476,140,43,86.226807,"10,462.50",19
5,1,25,1,5,1,1191,2523,92,36,74.914398,160.00,19
5,1,25,1,6,1,1191,2569,92,37,79.808418,"160,00",19
5,1,25,1,7,1,1191,2617,92,35,69.949158,"160,00",19
5,1,25,1,8,1,1191,2663,92,36,82.87088,"160,09",19
5,1,25,1,9,1,1191,2709,92,36,72.775856,160.00,19
5,1,25,1,10,1,1191,2755,92,36,85.883011,160.00,19
5,1,25,1,11,1,1191,2802,92,35,71.336548,"160,00",19
5,1,26,1,1,1,1409,896,93,36,71.79541,160.00,19
5,1,27,1,1,1,1410,990,93,35,87.636757,160.00,19
5,1,27,1,2,1,1410,1037,93,35,75.332146,"160,00",19
5,1,27,1,3,1,1410,1083,94,35,89.072983,160.00,19
5,1,27,1,4,1,1411,1130,93,35,83.116508,160.00,19
5,1,27,1,5,1,1411,1176,93,35,79.717285,160.00,19
5,1,27,1,6,1,1411,1222,94,36,72.64756,160.00,19
5,1,27,1,7,1,1411,1269,94,35,93.089813,160.00,19
5,1,27,1,8,1,1412,1315,93,36,73.374062,160.00,19
5,1,27,1,9,1,1412,1362,94,35,88.324249,"160,00",19
5,1,27,1,10,1,1412,1409,94,35,94.580208,160.00,19
5,1,27,1,11,1,1413,1454,93,36,89.101776,160.00,19
5,1,27,1,12,1,1413,1501,93,35,58.441311,16.00,19
5,1,27,1,13,1,1413,1547,93,36,90.545296,160.00,19
5,1,27,1,14,1,1413,1594,94,35,83.32299,"160,00",19
5,1,27,1,15,1,1413,1640,94,35,78.7967,"160,00",19
5,1,28,1,1,1,1381,1732,126,42,69.100243,"3,110.00",19
5,1,28,1,2,1,1414,1779,94,35,76.262337,160.00,19
5,1,28,1,3,1,1414,1825,94,36,86.912079,"160,00",19
5,1,28,1,4,1,1415,1872,93,35,70.84259,160.00,19
5,1,28,1,5,1,1415,1918,93,36,79.803535,160.00,19
5,1,28,1,6,1,1415,1965,94,35,88.118622,160.00,19
5,1,28,1,7,1,1415,2011,94,36,80.791367,"160,00",19
5,1,28,1,8,1,1415,2058,94,35,70.892288,160.06,19
5,1,28,1,9,1,1415,2104,94,36,82.021873,160.00,19
5,1,28,1,10,1,1416,2151,93,35,88.785843,160.00,19
5,1,28,2,1,1,1383,2197,126,42,71.558372,"1,035.00",19
5,1,28,2,2,1,1416,2243,94,36,87.643097,160.00,19
5,1,28,2,3,1,1416,2290,94,35,73.774071,160.00,19
5,1,1,1,1,1,120,156,74,36,89.35289,PROG:,20
5,1,1,1,1,2,218,156,129,36,89.35289,AR-ARAGE,20
5,1,1,1,2,1,119,203,75,35,91.933243,USER:,20
5,1,1,1,2,2,219,203,111,35,91.933243,SFUGATE,20
5,1,2,1,1,1,103,434,131,37,96.966881,CUSTOMER,20
5,1,3,1,1,1,104,714,97,36,88.679176,PIAAUT,20
5,1,4,1,1,1,104,900,98,36,74.000839,PIOINT,20
5,1,5,1,1,1,105,1365,96,36,90.404572,PLAING,20
5,1,6,1,1,1,1006,157,79,36,96.243027,CARGO,20
5,1,6,1,1,2,1105,157,139,42,96.243027,"SERVICES,",20
5,1,6,1,1,3,1268,157,57,36,85.275162,INC.,20
5,1,6,1,2,1,727,203,113,36,96.336815,AGED,20
5,1,6,1,2,2,891,203,243,36,93.289436,ACCOUNTS,20
5,1,6,1,2,3,1173,223,6,5,89.643303,-,20
5,1,6,1,3,1,991,251,62,35,96.791229,BASE,20
5,1,6,1,3,2,1072,251,46,34,96.791229,REF,20
5,1,6,1,3,3,1137,251,62,35,96.423721,DATE,20
5,1,6,1,3,4,1219,250,127,40,68.402611,62/19/26,20
5,1,6,1,4,1,991,297,63,35,96.757408,SORT,20
5,1,6,1,4,2,1072,297,31,35,96.757408,BY,20
5,1,6,1,4,3,1121,297,129,36,96.382706,CUSTOMER,20
5,1,6,1,4,4,1268,297,62,35,96.382706,NAME,20
5,1,7,1,1,1,1366,390,65,36,69.552498,OVER,20
5,1,7,1,2,1,1121,436,113,36,96.846542,CURRENT,20
5,1,7,1,2,2,1385,437,28,35,34.345505,15,20
5,1,8,1,1,1,1218,204,146,36,94.919708,SHORT,20
5,1,8,1,1,2,1416,204,179,35,96.186432,FORMAT,20
5,1,9,1,1,1,1583,852,2,4,17.955048,~,20
5,1,9,1,1,2,1617,855,126,42,33.481476,"1,119.07",20
5,1,10,1,1,1,1600,669,143,41,81.883186,"12,196.39",20
5,1,10,1,1,2,1845,669,128,41,85.685165,"4,360.00",20
5,1,10,1,2,1,1746,716,92,36,88.786163,TERMS:,20
5,1,11,1,1,1,1617,809,126,41,95.418922,"1,119.07",20
5,1,11,1,2,1,1911,854,62,37,89.079834,9.00,20
5,1,11,1,3,1,1746,901,92,36,89.275444,TERMS:,20
5,1,12,1,1,1,1832,1273,142,42,42.0289,"7,459.95",20
5,1,12,1,2,1,1682,1320,62,36,84.591522,0.00,20
5,1,12,1,2,2,1912,1320,62,57,86.082703,0.00,20
5,1,13,1,1,1,1746,1367,93,35,86.9524,TERMS:,20
5,1,14,1,1,1,1992,157,62,36,96.895065,PAGE,20
5,1,14,1,1,2,2073,157,41,35,84.210625,NO.,20
5,1,14,1,1,3,2140,157,28,35,91.528984,19,20
5,1,14,1,2,1,1991,204,75,35,95.441963,DATE:,20
5,1,14,1,2,2,2089,203,128,40,93.447411,02/19/26,20
5,1,14,1,3,1,1990,251,76,35,96.308548,TIME:,20
5,1,14,1,3,2,2091,250,126,36,93.094322,14:37:11,20
5,1,15,1,1,1,2107,668,95,37,83.517784,250.00,20
5,1,16,1,1,1,2140,854,62,37,72.486374,9.00,20
5,1,17,1,1,1,2140,1320,63,36,69.93573,9.00,20
5,1,18,1,1,1,334,436,63,35,94.016411,DATE,20
5,1,18,1,1,2,448,436,114,35,86.503036,INVOICE,20
5,1,18,1,1,3,578,437,18,34,93.201889,#,20
